Payment_ID,Subscription_ID,Customer_ID,Payment_Date,Payment_Method,Amount
PAY000009449,SU00009449,CU001866,2024-09-05,Credit Card,15.0
PAY000009450,SU00009450,CU001866,2024-11-27,Credit Card,135.0
PAY000009451,SU00009451,CU001867,2024-04-08,Credit Card,90.0
PAY000009452,SU00009452,CU001867,2024-06-12,Bank Transfer,90.0
PAY000009453,SU00009453,CU001868,2024-04-07,Bank Transfer,90.0
PAY000009454,SU00009454,CU001869,2024-04-29,Credit Card,90.0
PAY000009455,SU00009455,CU001870,2024-04-02,Bank Transfer,20.0
PAY000009456,SU00009456,CU001871,2024-04-01,Debit Card,10.0
PAY000009457,SU00009457,CU001872,2024-04-23,Credit Card,135.0
PAY000009458,SU00009458,CU001873,2024-04-11,Cash,15.0
PAY000009459,SU00009459,CU001874,2024-04-17,Bank Transfer,15.0
PAY000009460,SU00009460,CU001874,2024-08-19,Credit Card,90.0
PAY000009461,SU00009461,CU001875,2024-04-07,Debit Card,15.0
PAY000009462,SU00009462,CU001876,2024-04-24,Credit Card,15.0
PAY000009463,SU00009463,CU001877,2024-04-17,Debit Card,10.0
PAY000009464,SU00009464,CU001878,2024-04-13,Cash,20.0
PAY000009465,SU00009465,CU001878,2024-06-09,Cash,90.0
PAY000009466,SU00009466,CU001879,2024-04-27,Credit Card,10.0
PAY000009467,SU00009467,CU001879,2024-07-16,Credit Card,10.0
PAY000009468,SU00009468,CU001880,2024-04-25,Debit Card,90.0
PAY000009469,SU00009469,CU001881,2024-04-18,Cash,15.0
PAY000009470,SU00009470,CU001881,2024-08-28,Cash,90.0
PAY000009471,SU00009471,CU001882,2024-04-17,Debit Card,90.0
PAY000009472,SU00009472,CU001883,2024-04-29,Credit Card,180.0
PAY000009473,SU00009473,CU001883,2024-05-30,Credit Card,135.0
PAY000009474,SU00009474,CU001883,2024-08-05,Credit Card,135.0
PAY000009475,SU00009475,CU001884,2024-04-03,Cash,135.0
PAY000009476,SU00009476,CU001885,2024-04-29,Credit Card,15.0
PAY000009477,SU00009477,CU001886,2024-04-28,PayPal,15.0
PAY000009478,SU00009478,CU001887,2024-04-03,Bank Transfer,180.0
PAY000009479,SU00009479,CU001888,2024-04-19,Credit Card,135.0
PAY000009480,SU00009480,CU001889,2024-05-28,PayPal,135.0
PAY000009481,SU00009481,CU001890,2024-05-13,Credit Card,15.0
PAY000009482,SU00009482,CU001890,2024-10-02,Credit Card,90.0
PAY000009483,SU00009483,CU001891,2024-05-27,Bank Transfer,135.0
PAY000009484,SU00009484,CU001892,2024-05-25,Bank Transfer,90.0
PAY000009485,SU00009485,CU001893,2024-05-08,Credit Card,180.0
PAY000009486,SU00009486,CU001894,2024-05-22,Debit Card,180.0
PAY000009487,SU00009487,CU001895,2024-04-26,Cash,10.0
PAY000009488,SU00009488,CU001896,2024-05-10,Debit Card,15.0
PAY000009489,SU00009489,CU001897,2024-05-23,Cash,15.0
PAY000009490,SU00009490,CU001897,2024-09-19,Debit Card,20.0
PAY000009491,SU00009491,CU001897,2024-11-21,Credit Card,135.0
PAY000009492,SU00009492,CU001898,2024-05-16,Cash,135.0
PAY000009493,SU00009493,CU001898,2024-06-23,Cash,180.0
PAY000009494,SU00009494,CU001899,2024-05-04,Credit Card,10.0
PAY000009495,SU00009495,CU001900,2024-05-01,Cash,10.0
PAY000009496,SU00009496,CU001901,2024-05-22,Cash,20.0
PAY000009497,SU00009497,CU001902,2024-05-12,Cash,15.0
PAY000009498,SU00009498,CU001903,2024-05-01,Credit Card,180.0
PAY000009499,SU00009499,CU001903,2024-07-25,Credit Card,135.0
PAY000009500,SU00009500,CU001903,2024-10-13,Credit Card,135.0
PAY000009501,SU00009501,CU001904,2024-05-20,Bank Transfer,135.0
PAY000009502,SU00009502,CU001904,2024-08-02,Bank Transfer,135.0
PAY000009503,SU00009503,CU001905,2024-05-26,Credit Card,135.0
PAY000009504,SU00009504,CU001905,2024-10-21,Credit Card,20.0
PAY000009505,SU00009505,CU001905,2025-01-04,Credit Card,135.0
PAY000009506,SU00009506,CU001906,2024-05-07,Bank Transfer,135.0
PAY000009507,SU00009507,CU001906,2024-07-06,Bank Transfer,90.0
PAY000009508,SU00009508,CU001907,2024-05-08,Bank Transfer,90.0
PAY000009509,SU00009509,CU001907,2024-11-01,Credit Card,90.0
PAY000009510,SU00009510,CU001907,2025-01-14,Bank Transfer,90.0
PAY000009511,SU00009511,CU001908,2024-05-22,Credit Card,10.0
PAY000009512,SU00009512,CU001909,2024-05-22,Cash,135.0
PAY000009513,SU00009513,CU001910,2024-05-25,Bank Transfer,90.0
PAY000009514,SU00009514,CU001911,2024-05-10,Debit Card,15.0
PAY000009515,SU00009515,CU001911,2024-07-24,Credit Card,20.0
PAY000009516,SU00009516,CU001911,2024-10-22,Debit Card,180.0
PAY000009517,SU00009517,CU001912,2024-05-02,Debit Card,180.0
PAY000009518,SU00009518,CU001913,2024-05-01,Credit Card,180.0
PAY000009519,SU00009519,CU001914,2024-05-01,Cash,10.0
PAY000009520,SU00009520,CU001915,2024-05-14,Cash,90.0
PAY000009521,SU00009521,CU001916,2024-05-29,Credit Card,90.0
PAY000009522,SU00009522,CU001916,2024-10-24,Credit Card,20.0
PAY000009523,SU00009523,CU001916,2025-01-15,Credit Card,20.0
PAY000009524,SU00009524,CU001917,2024-05-16,Credit Card,180.0
PAY000009525,SU00009525,CU001918,2024-05-01,Cash,135.0
PAY000009526,SU00009526,CU001919,2024-05-05,Credit Card,15.0
PAY000009527,SU00009527,CU001920,2024-05-27,Credit Card,90.0
PAY000009528,SU00009528,CU001921,2024-05-20,Debit Card,180.0
PAY000009529,SU00009529,CU001922,2024-05-21,Cash,180.0
PAY000009530,SU00009530,CU001923,2024-05-18,Cash,10.0
PAY000009531,SU00009531,CU001924,2024-05-22,Bank Transfer,15.0
PAY000009532,SU00009532,CU001925,2024-05-29,Credit Card,90.0
PAY000009533,SU00009533,CU001926,2024-05-04,Credit Card,10.0
PAY000009534,SU00009534,CU001927,2024-05-15,Credit Card,90.0
PAY000009535,SU00009535,CU001928,2024-05-27,Debit Card,10.0
PAY000009536,SU00009536,CU001929,2024-05-03,Bank Transfer,15.0
PAY000009537,SU00009537,CU001930,2024-05-14,Credit Card,20.0
PAY000009538,SU00009538,CU001930,2024-07-15,Credit Card,15.0
PAY000009539,SU00009539,CU001931,2024-05-25,Credit Card,135.0
PAY000009540,SU00009540,CU001932,2024-05-24,Credit Card,135.0
PAY000009541,SU00009541,CU001933,2024-05-15,Credit Card,10.0
PAY000009542,SU00009542,CU001933,2024-08-12,Cash,90.0
PAY000009543,SU00009543,CU001934,2024-05-26,Credit Card,90.0
PAY000009544,SU00009544,CU001934,2024-07-13,Credit Card,90.0
PAY000009545,SU00009545,CU001934,2024-10-11,Credit Card,10.0
PAY000009546,SU00009546,CU001935,2024-04-28,Cash,180.0
PAY000009547,SU00009547,CU001936,2024-05-10,Credit Card,90.0
PAY000009548,SU00009548,CU001937,2024-05-08,Cash,90.0
PAY000009549,SU00009549,CU001938,2024-05-18,Cash,10.0
PAY000009550,SU00009550,CU001939,2024-05-16,Credit Card,20.0
PAY000009551,SU00009551,CU001939,2024-07-15,Credit Card,15.0
PAY000009552,SU00009552,CU001939,2024-10-05,Credit Card,90.0
PAY000009553,SU00009553,CU001940,2024-05-26,PayPal,90.0
PAY000009554,SU00009554,CU001941,2024-05-24,Debit Card,90.0
PAY000009555,SU00009555,CU001942,2024-05-11,Cash,90.0
PAY000009556,SU00009556,CU001942,2024-10-08,Cash,180.0
PAY000009557,SU00009557,CU001943,2024-05-28,Debit Card,20.0
PAY000009558,SU00009558,CU001944,2024-05-22,Cash,10.0
PAY000009559,SU00009559,CU001945,2024-05-09,Cash,10.0
PAY000009560,SU00009560,CU001945,2024-07-16,Cash,90.0
PAY000009561,SU00009561,CU001946,2024-04-29,Cash,135.0
PAY000009562,SU00009562,CU001947,2024-05-26,Bank Transfer,180.0
PAY000009563,SU00009563,CU001947,2024-10-27,Bank Transfer,20.0
PAY000009564,SU00009564,CU001947,2025-01-22,Bank Transfer,20.0
PAY000009565,SU00009565,CU001948,2024-05-01,Cash,10.0
PAY000009566,SU00009566,CU001949,2024-05-16,Debit Card,135.0
PAY000009567,SU00009567,CU001950,2024-05-15,Debit Card,90.0
PAY000009568,SU00009568,CU001950,2024-10-21,Credit Card,10.0
PAY000009569,SU00009569,CU001951,2024-05-19,Debit Card,180.0
PAY000009570,SU00009570,CU001952,2024-05-13,Credit Card,90.0
PAY000009571,SU00009571,CU001953,2024-05-25,Credit Card,10.0
PAY000009572,SU00009572,CU001953,2024-08-01,Credit Card,90.0
PAY000009573,SU00009573,CU001954,2024-05-13,Credit Card,180.0
PAY000009574,SU00009574,CU001955,2024-05-16,PayPal,10.0
PAY000009575,SU00009575,CU001956,2024-05-09,Credit Card,135.0
PAY000009576,SU00009576,CU001957,2024-05-08,Cash,15.0
PAY000009577,SU00009577,CU001958,2024-05-29,Bank Transfer,135.0
PAY000009578,SU00009578,CU001958,2024-07-13,Bank Transfer,180.0
PAY000009579,SU00009579,CU001958,2024-09-26,PayPal,90.0
PAY000009580,SU00009580,CU001959,2024-05-17,Credit Card,15.0
PAY000009581,SU00009581,CU001960,2024-05-13,Debit Card,90.0
PAY000009582,SU00009582,CU001961,2024-05-11,Cash,15.0
PAY000009583,SU00009583,CU001961,2024-10-10,Cash,15.0
PAY000009584,SU00009584,CU001962,2024-05-27,Bank Transfer,135.0
PAY000009585,SU00009585,CU001963,2024-05-04,Cash,90.0
PAY000009586,SU00009586,CU001964,2024-05-09,Credit Card,135.0
PAY000009587,SU00009587,CU001965,2024-05-08,Credit Card,10.0
PAY000009588,SU00009588,CU001965,2024-08-17,Credit Card,180.0
PAY000009589,SU00009589,CU001966,2024-06-01,Debit Card,135.0
PAY000009590,SU00009590,CU001967,2024-06-04,Debit Card,135.0
PAY000009591,SU00009591,CU001968,2024-06-23,Bank Transfer,180.0
PAY000009592,SU00009592,CU001969,2024-06-27,Debit Card,180.0
PAY000009593,SU00009593,CU001970,2024-06-23,Debit Card,10.0
PAY000009594,SU00009594,CU001971,2024-06-28,PayPal,135.0
PAY000009595,SU00009595,CU001972,2024-05-28,Cash,10.0
PAY000009596,SU00009596,CU001973,2024-06-13,Credit Card,135.0
PAY000009597,SU00009597,CU001974,2024-06-05,Debit Card,90.0
PAY000009598,SU00009598,CU001975,2024-05-29,Cash,90.0
PAY000009599,SU00009599,CU001976,2024-06-09,Credit Card,20.0
PAY000009600,SU00009600,CU001977,2024-06-11,Debit Card,15.0
PAY000009601,SU00009601,CU001978,2024-06-18,Cash,90.0
PAY000009602,SU00009602,CU001979,2024-06-16,Cash,90.0
PAY000009603,SU00009603,CU001979,2024-07-16,Cash,20.0
PAY000009604,SU00009604,CU001979,2024-10-11,Cash,90.0
PAY000009605,SU00009605,CU001980,2024-06-04,Cash,135.0
PAY000009606,SU00009606,CU001981,2024-06-07,Cash,90.0
PAY000009607,SU00009607,CU001982,2024-06-08,Bank Transfer,10.0
PAY000009608,SU00009608,CU001983,2024-06-18,Credit Card,180.0
PAY000009609,SU00009609,CU001984,2024-06-01,Cash,20.0
PAY000009610,SU00009610,CU001984,2024-07-21,Cash,20.0
PAY000009611,SU00009611,CU001985,2024-06-10,Bank Transfer,90.0
PAY000009612,SU00009612,CU001986,2024-06-20,PayPal,15.0
PAY000009613,SU00009613,CU001987,2024-06-06,Cash,135.0
PAY000009614,SU00009614,CU001987,2024-10-19,Credit Card,90.0
PAY000009615,SU00009615,CU001988,2024-06-19,Cash,180.0
PAY000009616,SU00009616,CU001988,2024-09-15,Cash,90.0
PAY000009617,SU00009617,CU001989,2024-06-10,Bank Transfer,10.0
PAY000009618,SU00009618,CU001990,2024-06-07,Cash,90.0
PAY000009619,SU00009619,CU001990,2024-11-25,Cash,135.0
PAY000009620,SU00009620,CU001991,2024-06-12,Cash,90.0
PAY000009621,SU00009621,CU001992,2024-06-09,Debit Card,135.0
PAY000009622,SU00009622,CU001992,2024-08-16,Debit Card,10.0
PAY000009623,SU00009623,CU001993,2024-06-16,Cash,20.0
PAY000009624,SU00009624,CU001994,2024-06-23,PayPal,180.0
PAY000009625,SU00009625,CU001995,2024-05-30,Cash,10.0
PAY000009626,SU00009626,CU001996,2024-06-20,Credit Card,10.0
PAY000009627,SU00009627,CU001997,2024-06-05,Debit Card,180.0
PAY000009628,SU00009628,CU001998,2024-06-06,Bank Transfer,15.0
PAY000009629,SU00009629,CU001999,2024-06-13,Bank Transfer,20.0
PAY000009630,SU00009630,CU002000,2024-06-17,Credit Card,20.0
PAY000009631,SU00009631,CU002001,2024-06-02,Credit Card,180.0
PAY000009632,SU00009632,CU002001,2024-10-31,Credit Card,10.0
PAY000009633,SU00009633,CU002002,2024-06-17,Bank Transfer,15.0
PAY000009634,SU00009634,CU002003,2024-06-09,Credit Card,135.0
PAY000009635,SU00009635,CU002004,2024-06-17,Cash,90.0
PAY000009636,SU00009636,CU002004,2024-12-19,Credit Card,10.0
PAY000009637,SU00009637,CU002005,2024-06-21,Bank Transfer,10.0
PAY000009638,SU00009638,CU002006,2024-06-09,Cash,135.0
PAY000009639,SU00009639,CU002006,2024-10-13,Cash,90.0
PAY000009640,SU00009640,CU002007,2024-06-04,Bank Transfer,15.0
PAY000009641,SU00009641,CU002007,2024-10-08,Bank Transfer,20.0
PAY000009642,SU00009642,CU002008,2024-06-25,Bank Transfer,10.0
PAY000009643,SU00009643,CU002009,2024-06-29,Credit Card,90.0
PAY000009644,SU00009644,CU002009,2024-12-13,Cash,10.0
PAY000009645,SU00009645,CU002010,2024-06-15,Cash,10.0
PAY000009646,SU00009646,CU002010,2024-10-26,Credit Card,180.0
PAY000009647,SU00009647,CU002010,2025-01-08,Cash,10.0
PAY000009648,SU00009648,CU002011,2024-05-26,Cash,10.0
PAY000009649,SU00009649,CU002011,2024-10-07,Cash,10.0
PAY000009650,SU00009650,CU002012,2024-06-05,Bank Transfer,15.0
PAY000009651,SU00009651,CU002013,2024-06-10,Cash,15.0
PAY000009652,SU00009652,CU002014,2024-06-08,Debit Card,90.0
PAY000009653,SU00009653,CU002014,2024-09-01,Debit Card,10.0
PAY000009654,SU00009654,CU002014,2024-11-21,Debit Card,135.0
PAY000009655,SU00009655,CU002015,2024-06-12,Credit Card,10.0
PAY000009656,SU00009656,CU002016,2024-06-11,Debit Card,10.0
PAY000009657,SU00009657,CU002017,2024-06-03,Cash,135.0
PAY000009658,SU00009658,CU002018,2024-06-22,Credit Card,10.0
PAY000009659,SU00009659,CU002018,2024-10-20,Credit Card,20.0
PAY000009660,SU00009660,CU002019,2024-06-21,PayPal,180.0
PAY000009661,SU00009661,CU002020,2024-06-28,Credit Card,10.0
PAY000009662,SU00009662,CU002021,2024-06-15,Cash,10.0
PAY000009663,SU00009663,CU002021,2024-09-24,Cash,90.0
PAY000009664,SU00009664,CU002022,2024-06-02,Cash,90.0
PAY000009665,SU00009665,CU002023,2024-06-18,Debit Card,10.0
PAY000009666,SU00009666,CU002023,2024-11-30,Debit Card,135.0
PAY000009667,SU00009667,CU002023,2025-02-06,Debit Card,180.0
PAY000009668,SU00009668,CU002024,2024-06-01,Credit Card,180.0
PAY000009669,SU00009669,CU002024,2024-10-26,Credit Card,10.0
PAY000009670,SU00009670,CU002024,2025-01-12,Credit Card,10.0
PAY000009671,SU00009671,CU002025,2024-06-16,Cash,20.0
PAY000009672,SU00009672,CU002025,2024-08-27,Debit Card,20.0
PAY000009673,SU00009673,CU002025,2024-11-01,Credit Card,15.0
PAY000009674,SU00009674,CU002026,2024-06-13,Debit Card,180.0
PAY000009675,SU00009675,CU002027,2024-06-12,Cash,135.0
PAY000009676,SU00009676,CU002027,2024-08-12,Cash,90.0
PAY000009677,SU00009677,CU002028,2024-06-11,Credit Card,10.0
PAY000009678,SU00009678,CU002028,2024-07-18,Debit Card,10.0
PAY000009679,SU00009679,CU002029,2024-06-10,Credit Card,20.0
PAY000009680,SU00009680,CU002030,2024-06-14,Credit Card,10.0
PAY000009681,SU00009681,CU002030,2024-11-04,Credit Card,10.0
PAY000009682,SU00009682,CU002031,2024-06-22,Cash,90.0
PAY000009683,SU00009683,CU002032,2024-06-03,Credit Card,10.0
PAY000009684,SU00009684,CU002032,2024-07-31,Bank Transfer,15.0
PAY000009685,SU00009685,CU002032,2024-10-24,Bank Transfer,90.0
PAY000009686,SU00009686,CU002033,2024-06-06,Debit Card,90.0
PAY000009687,SU00009687,CU002034,2024-06-19,Cash,10.0
PAY000009688,SU00009688,CU002035,2024-06-19,Credit Card,20.0
PAY000009689,SU00009689,CU002036,2024-06-04,Credit Card,180.0
PAY000009690,SU00009690,CU002037,2024-06-04,Cash,10.0
PAY000009691,SU00009691,CU002038,2024-06-21,Credit Card,135.0
PAY000009692,SU00009692,CU002039,2024-07-21,Cash,180.0
PAY000009693,SU00009693,CU002040,2024-07-19,Bank Transfer,15.0
PAY000009694,SU00009694,CU002041,2024-07-29,Debit Card,135.0
PAY000009695,SU00009695,CU002042,2024-07-11,Cash,15.0
PAY000009696,SU00009696,CU002043,2024-07-12,Credit Card,20.0
PAY000009697,SU00009697,CU002044,2024-07-06,Bank Transfer,90.0
PAY000009698,SU00009698,CU002045,2024-07-14,Bank Transfer,10.0
PAY000009699,SU00009699,CU002045,2024-09-20,Bank Transfer,90.0
PAY000009700,SU00009700,CU002045,2024-11-19,Debit Card,10.0
PAY000009701,SU00009701,CU002046,2024-07-17,Cash,10.0
PAY000009702,SU00009702,CU002047,2024-06-25,Cash,90.0
PAY000009703,SU00009703,CU002048,2024-07-22,Bank Transfer,20.0
PAY000009704,SU00009704,CU002049,2024-07-14,Debit Card,20.0
PAY000009705,SU00009705,CU002050,2024-07-05,Debit Card,90.0
PAY000009706,SU00009706,CU002051,2024-07-23,Bank Transfer,180.0
PAY000009707,SU00009707,CU002052,2024-07-27,Bank Transfer,15.0
PAY000009708,SU00009708,CU002053,2024-07-14,Cash,135.0
PAY000009709,SU00009709,CU002054,2024-07-23,Debit Card,20.0
PAY000009710,SU00009710,CU002054,2024-12-01,Debit Card,10.0
PAY000009711,SU00009711,CU002055,2024-07-11,Credit Card,135.0
PAY000009712,SU00009712,CU002056,2024-07-25,Credit Card,90.0
PAY000009713,SU00009713,CU002057,2024-07-17,Bank Transfer,15.0
PAY000009714,SU00009714,CU002057,2024-09-28,Bank Transfer,135.0
PAY000009715,SU00009715,CU002058,2024-07-20,Cash,20.0
PAY000009716,SU00009716,CU002059,2024-07-03,Cash,90.0
PAY000009717,SU00009717,CU002060,2024-07-09,Credit Card,180.0
PAY000009718,SU00009718,CU002060,2024-09-06,Credit Card,10.0
PAY000009719,SU00009719,CU002061,2024-07-11,Credit Card,90.0
PAY000009720,SU00009720,CU002061,2024-12-08,Credit Card,90.0
PAY000009721,SU00009721,CU002062,2024-07-29,Debit Card,20.0
PAY000009722,SU00009722,CU002063,2024-07-10,Bank Transfer,90.0
PAY000009723,SU00009723,CU002063,2024-11-30,Debit Card,90.0
PAY000009724,SU00009724,CU002063,2025-01-31,Debit Card,20.0
PAY000009725,SU00009725,CU002064,2024-07-17,PayPal,10.0
PAY000009726,SU00009726,CU002065,2024-06-26,Cash,90.0
PAY000009727,SU00009727,CU002065,2024-09-09,Cash,15.0
PAY000009728,SU00009728,CU002065,2024-11-14,Cash,90.0
PAY000009729,SU00009729,CU002066,2024-07-19,Credit Card,135.0
PAY000009730,SU00009730,CU002066,2024-11-11,Credit Card,135.0
PAY000009731,SU00009731,CU002067,2024-07-15,Bank Transfer,135.0
PAY000009732,SU00009732,CU002067,2024-12-16,Bank Transfer,135.0
PAY000009733,SU00009733,CU002068,2024-07-25,Bank Transfer,10.0
PAY000009734,SU00009734,CU002068,2024-09-30,Bank Transfer,135.0
PAY000009735,SU00009735,CU002068,2024-12-14,Bank Transfer,10.0
PAY000009736,SU00009736,CU002069,2024-07-15,Credit Card,90.0
PAY000009737,SU00009737,CU002070,2024-07-18,Bank Transfer,135.0
PAY000009738,SU00009738,CU002071,2024-07-10,Debit Card,90.0
PAY000009739,SU00009739,CU002072,2024-07-27,PayPal,180.0
PAY000009740,SU00009740,CU002073,2024-07-05,Cash,10.0
PAY000009741,SU00009741,CU002074,2024-07-06,Credit Card,10.0
PAY000009742,SU00009742,CU002074,2024-08-22,Bank Transfer,20.0
PAY000009743,SU00009743,CU002075,2024-07-06,Debit Card,15.0
PAY000009744,SU00009744,CU002076,2024-07-22,Credit Card,20.0
PAY000009745,SU00009745,CU002077,2024-07-09,Debit Card,135.0
PAY000009746,SU00009746,CU002077,2024-08-19,Bank Transfer,15.0
PAY000009747,SU00009747,CU002078,2024-07-07,Bank Transfer,10.0
PAY000009748,SU00009748,CU002079,2024-07-04,Credit Card,20.0
PAY000009749,SU00009749,CU002080,2024-07-03,Credit Card,135.0
PAY000009750,SU00009750,CU002080,2024-10-15,Credit Card,90.0
PAY000009751,SU00009751,CU002081,2024-07-13,Credit Card,90.0
PAY000009752,SU00009752,CU002081,2025-01-07,Credit Card,10.0
PAY000009753,SU00009753,CU002081,2025-03-01,Credit Card,180.0
PAY000009754,SU00009754,CU002082,2024-06-25,Cash,180.0
PAY000009755,SU00009755,CU002083,2024-07-01,Credit Card,10.0
PAY000009756,SU00009756,CU002084,2024-07-03,Credit Card,15.0
PAY000009757,SU00009757,CU002085,2024-07-08,Debit Card,135.0
PAY000009758,SU00009758,CU002086,2024-07-26,Credit Card,90.0
PAY000009759,SU00009759,CU002087,2024-07-22,Bank Transfer,10.0
PAY000009760,SU00009760,CU002087,2024-08-25,PayPal,15.0
PAY000009761,SU00009761,CU002088,2024-07-02,Bank Transfer,15.0
PAY000009762,SU00009762,CU002089,2024-07-11,Credit Card,90.0
PAY000009763,SU00009763,CU002090,2024-07-15,Cash,90.0
PAY000009764,SU00009764,CU002090,2024-11-17,Cash,15.0
PAY000009765,SU00009765,CU002091,2024-06-26,Cash,10.0
PAY000009766,SU00009766,CU002092,2024-07-19,Bank Transfer,10.0
PAY000009767,SU00009767,CU002092,2024-09-18,Bank Transfer,135.0
PAY000009768,SU00009768,CU002093,2024-07-13,Credit Card,15.0
PAY000009769,SU00009769,CU002094,2024-07-24,Credit Card,15.0
PAY000009770,SU00009770,CU002095,2024-07-14,Credit Card,90.0
PAY000009771,SU00009771,CU002096,2024-07-01,Debit Card,90.0
PAY000009772,SU00009772,CU002096,2024-08-12,Debit Card,10.0
PAY000009773,SU00009773,CU002097,2024-07-27,Bank Transfer,135.0
PAY000009774,SU00009774,CU002098,2024-07-02,Credit Card,90.0
PAY000009775,SU00009775,CU002098,2024-09-15,Credit Card,15.0
PAY000009776,SU00009776,CU002098,2024-11-26,Credit Card,10.0
PAY000009777,SU00009777,CU002099,2024-07-16,Debit Card,90.0
PAY000009778,SU00009778,CU002099,2024-09-11,Debit Card,135.0
PAY000009779,SU00009779,CU002099,2024-12-04,Debit Card,135.0
PAY000009780,SU00009780,CU002100,2024-07-12,Credit Card,15.0
PAY000009781,SU00009781,CU002101,2024-07-14,Credit Card,20.0
PAY000009782,SU00009782,CU002101,2024-08-09,Cash,90.0
PAY000009783,SU00009783,CU002102,2024-07-27,Bank Transfer,90.0
PAY000009784,SU00009784,CU002103,2024-07-02,Credit Card,135.0
PAY000009785,SU00009785,CU002104,2024-07-29,Bank Transfer,10.0
PAY000009786,SU00009786,CU002104,2024-10-04,Bank Transfer,10.0
PAY000009787,SU00009787,CU002104,2024-12-04,Bank Transfer,10.0
PAY000009788,SU00009788,CU002105,2024-07-01,Bank Transfer,180.0
PAY000009789,SU00009789,CU002105,2024-12-05,Bank Transfer,15.0
PAY000009790,SU00009790,CU002105,2025-02-10,Bank Transfer,135.0
PAY000009791,SU00009791,CU002106,2024-07-04,Bank Transfer,135.0
PAY000009792,SU00009792,CU002107,2024-07-02,Credit Card,135.0
PAY000009793,SU00009793,CU002108,2024-07-09,Bank Transfer,90.0
PAY000009794,SU00009794,CU002109,2024-07-17,Credit Card,10.0
PAY000009795,SU00009795,CU002110,2024-07-06,Debit Card,15.0
PAY000009796,SU00009796,CU002111,2024-06-27,Cash,180.0
PAY000009797,SU00009797,CU002112,2024-07-22,Cash,20.0
PAY000009798,SU00009798,CU002113,2024-07-17,Cash,20.0
PAY000009799,SU00009799,CU002113,2024-10-27,Cash,135.0
PAY000009800,SU00009800,CU002113,2025-01-26,Cash,135.0
PAY000009801,SU00009801,CU002114,2024-07-20,Debit Card,90.0
PAY000009802,SU00009802,CU002115,2024-07-22,Cash,15.0
PAY000009803,SU00009803,CU002116,2024-08-23,Credit Card,10.0
