subscription_id,customer_id,phone_id,plan_id,start_date,end_date
SU00008260,CU001381,PH001854,PL0002,2023/9/12,2024/9/10
SU00008261,CU001381,PH001854,PL0002,2024/9/11,2025/9/10
SU00008262,CU001382,PH001855,PL0004,2023/10/15,2024/10/13
SU00008263,CU001382,PH001855,PL0004,2024/10/14,2025/10/13
SU00008264,CU001383,PH001856,PL0005,2023/10/22,2023/11/18
SU00008265,CU001383,PH001856,PL0005,2023/11/19,2023/12/16
SU00008266,CU001383,PH001856,PL0006,2023/12/17,2024/12/15
SU00008267,CU001383,PH001857,PL0002,2023/12/25,2024/12/23
SU00008268,CU001384,PH001858,PL0002,2023/10/25,2024/10/23
SU00008269,CU001384,PH001858,PL0002,2024/10/24,2025/10/23
SU00008270,CU001384,PH001859,PL0004,2024/1/2,2024/12/31
SU00008271,CU001384,PH001860,PL0006,2024/3/29,2025/3/28
SU00008272,CU001385,PH001861,PL0002,2023/10/16,2024/10/14
SU00008273,CU001385,PH001861,PL0002,2024/10/15,2025/10/14
SU00008274,CU001386,PH001862,PL0002,2023/10/17,2024/10/15
SU00008275,CU001386,PH001862,PL0002,2024/10/16,2025/10/15
SU00008276,CU001386,PH001863,PL0004,2023/12/17,2024/12/15
SU00008277,CU001386,PH001863,PL0004,2024/12/16,2025/12/15
SU00008278,CU001386,PH001864,PL0002,2024/3/12,2025/3/11
SU00008279,CU001387,PH001865,PL0001,2023/10/14,2023/11/10
SU00008280,CU001387,PH001865,PL0001,2023/11/11,2023/12/8
SU00008281,CU001387,PH001865,PL0002,2023/12/9,2024/12/7
SU00008282,CU001388,PH001866,PL0003,2023/10/1,2023/10/28
SU00008283,CU001388,PH001866,PL0004,2023/10/29,2024/10/27
SU00008284,CU001388,PH001866,PL0004,2024/10/28,2025/10/27
SU00008285,CU001389,PH001867,PL0003,2023/10/13,2023/11/9
SU00008286,CU001389,PH001867,PL0003,2023/11/10,2023/12/7
SU00008287,CU001389,PH001867,PL0003,2023/12/8,2024/1/4
SU00008288,CU001389,PH001867,PL0003,2024/1/5,2024/2/1
SU00008289,CU001389,PH001867,PL0003,2024/2/2,2024/2/29
SU00008290,CU001389,PH001867,PL0003,2024/3/1,2024/3/28
SU00008291,CU001389,PH001867,PL0003,2024/3/29,2024/4/25
SU00008292,CU001389,PH001867,PL0003,2024/4/26,2024/5/23
SU00008293,CU001389,PH001867,PL0003,2024/5/24,2024/6/20
SU00008294,CU001389,PH001867,PL0004,2024/6/21,2025/6/20
SU00008295,CU001390,PH001868,PL0003,2023/10/19,2023/11/15
SU00008296,CU001390,PH001868,PL0004,2023/11/16,2024/11/14
SU00008297,CU001390,PH001868,PL0004,2024/11/15,2025/11/14
SU00008298,CU001391,PH001869,PL0002,2023/10/29,2024/10/27
SU00008299,CU001392,PH001870,PL0003,2023/10/3,2023/10/30
SU00008300,CU001392,PH001870,PL0003,2023/10/31,2023/11/27
SU00008301,CU001392,PH001870,PL0003,2023/11/28,2023/12/25
SU00008302,CU001392,PH001870,PL0003,2023/12/26,2024/1/22
SU00008303,CU001392,PH001870,PL0003,2024/1/23,2024/2/19
SU00008304,CU001392,PH001870,PL0003,2024/2/20,2024/3/18
SU00008305,CU001392,PH001870,PL0003,2024/3/19,2024/4/15
SU00008306,CU001392,PH001870,PL0003,2024/4/16,2024/5/13
SU00008307,CU001392,PH001870,PL0003,2024/5/14,2024/6/10
SU00008308,CU001392,PH001870,PL0003,2024/6/11,2024/7/8
SU00008309,CU001392,PH001870,PL0003,2024/7/9,2024/8/5
SU00008310,CU001392,PH001870,PL0003,2024/8/6,2024/9/2
SU00008311,CU001392,PH001870,PL0003,2024/9/3,2024/9/30
SU00008312,CU001392,PH001870,PL0003,2024/10/1,2024/10/28
SU00008313,CU001392,PH001870,PL0003,2024/10/29,2024/11/25
SU00008314,CU001392,PH001870,PL0003,2024/11/26,2024/12/23
SU00008315,CU001392,PH001870,PL0004,2024/12/24,2025/12/23
SU00008316,CU001393,PH001871,PL0003,2023/10/15,2023/11/11
SU00008317,CU001393,PH001871,PL0004,2023/11/12,2024/11/10
SU00008318,CU001393,PH001871,PL0006,2024/11/11,2025/11/10
SU00008319,CU001394,PH001872,PL0004,2023/10/8,2024/10/6
SU00008320,CU001394,PH001872,PL0004,2024/10/7,2025/10/6
SU00008321,CU001395,PH001873,PL0002,2023/10/16,2024/10/14
SU00008322,CU001395,PH001873,PL0002,2024/10/15,2025/10/14
SU00008323,CU001396,PH001874,PL0002,2023/10/8,2024/10/6
SU00008324,CU001396,PH001874,PL0002,2024/10/7,2025/10/6
SU00008325,CU001397,PH001875,PL0004,2023/10/24,2024/10/22
SU00008326,CU001397,PH001875,PL0004,2024/10/23,2025/10/22
SU00008327,CU001398,PH001876,PL0002,2023/10/24,2024/10/22
SU00008328,CU001398,PH001876,PL0002,2024/10/23,2025/10/22
SU00008329,CU001398,PH001877,PL0005,2023/12/20,2024/1/16
SU00008330,CU001398,PH001877,PL0005,2024/1/17,2024/2/13
SU00008331,CU001398,PH001877,PL0005,2024/2/14,2024/3/12
SU00008332,CU001398,PH001877,PL0005,2024/3/13,2024/4/9
SU00008333,CU001398,PH001877,PL0005,2024/4/10,2024/5/7
SU00008334,CU001398,PH001877,PL0006,2024/5/8,2025/5/7
SU00008335,CU001399,PH001878,PL0005,2023/10/28,2023/11/24
SU00008336,CU001399,PH001878,PL0005,2023/11/25,2023/12/22
SU00008337,CU001399,PH001878,PL0005,2023/12/23,2024/1/19
SU00008338,CU001399,PH001878,PL0005,2024/1/20,2024/2/16
SU00008339,CU001399,PH001878,PL0005,2024/2/17,2024/3/15
SU00008340,CU001399,PH001878,PL0005,2024/3/16,2024/4/12
SU00008341,CU001399,PH001878,PL0005,2024/4/13,2024/5/10
SU00008342,CU001399,PH001878,PL0005,2024/5/11,2024/6/7
SU00008343,CU001399,PH001878,PL0006,2024/6/8,2025/6/7
SU00008344,CU001399,PH001879,PL0006,2024/2/24,2025/2/22
SU00008345,CU001400,PH001880,PL0002,2023/10/2,2024/9/30
SU00008346,CU001400,PH001881,PL0006,2024/3/15,2025/3/14
SU00008347,CU001401,PH001882,PL0002,2023/10/12,2024/10/10
SU00008348,CU001401,PH001882,PL0002,2024/10/11,2025/10/10
SU00008349,CU001402,PH001883,PL0002,2023/10/13,2024/10/11
SU00008350,CU001403,PH001884,PL0002,2023/10/11,2024/10/9
SU00008351,CU001403,PH001884,PL0002,2024/10/10,2025/10/9
SU00008352,CU001404,PH001885,PL0002,2023/10/10,2024/10/8
SU00008353,CU001404,PH001885,PL0002,2024/10/9,2025/10/8
SU00008354,CU001405,PH001886,PL0006,2023/10/10,2024/10/8
SU00008355,CU001405,PH001886,PL0006,2024/10/9,2025/10/8
SU00008356,CU001405,PH001887,PL0003,2024/1/30,2024/2/26
SU00008357,CU001406,PH001888,PL0004,2023/10/27,2024/10/25
SU00008358,CU001406,PH001889,PL0006,2024/2/24,2025/2/22
SU00008359,CU001407,PH001890,PL0005,2023/10/7,2023/11/3
SU00008360,CU001407,PH001890,PL0005,2023/11/4,2023/12/1
SU00008361,CU001407,PH001890,PL0005,2023/12/2,2023/12/29
SU00008362,CU001407,PH001890,PL0006,2023/12/30,2024/12/28
SU00008363,CU001407,PH001890,PL0006,2024/12/29,2025/12/28
SU00008364,CU001407,PH001891,PL0003,2023/12/9,2024/1/5
SU00008365,CU001407,PH001891,PL0003,2024/1/6,2024/2/2
SU00008366,CU001407,PH001891,PL0003,2024/2/3,2024/3/1
SU00008367,CU001407,PH001891,PL0003,2024/3/2,2024/3/29
SU00008368,CU001407,PH001891,PL0003,2024/3/30,2024/4/26
SU00008369,CU001407,PH001891,PL0003,2024/4/27,2024/5/24
SU00008370,CU001407,PH001891,PL0004,2024/5/25,2025/5/24
SU00008371,CU001408,PH001892,PL0001,2023/10/13,2023/11/9
SU00008372,CU001408,PH001892,PL0001,2023/11/10,2023/12/7
SU00008373,CU001408,PH001892,PL0001,2023/12/8,2024/1/4
SU00008374,CU001408,PH001892,PL0001,2024/1/5,2024/2/1
SU00008375,CU001408,PH001892,PL0001,2024/2/2,2024/2/29
SU00008376,CU001408,PH001892,PL0001,2024/3/1,2024/3/28
SU00008377,CU001408,PH001892,PL0001,2024/3/29,2024/4/25
SU00008378,CU001408,PH001892,PL0001,2024/4/26,2024/5/23
SU00008379,CU001408,PH001892,PL0002,2024/5/24,2025/5/23
SU00008380,CU001408,PH001893,PL0002,2023/12/6,2024/12/4
SU00008381,CU001408,PH001893,PL0002,2024/12/5,2025/12/4
SU00008382,CU001408,PH001894,PL0002,2024/2/20,2025/2/18
SU00008383,CU001409,PH001895,PL0003,2023/10/28,2023/11/24
SU00008384,CU001409,PH001895,PL0003,2023/11/25,2023/12/22
SU00008385,CU001409,PH001895,PL0004,2023/12/23,2024/12/21
SU00008386,CU001409,PH001895,PL0004,2024/12/22,2025/12/21
SU00008387,CU001410,PH001896,PL0004,2023/10/2,2024/9/30
SU00008388,CU001410,PH001896,PL0004,2024/10/1,2025/9/30
SU00008389,CU001411,PH001897,PL0006,2023/10/5,2024/10/3
SU00008390,CU001411,PH001897,PL0006,2024/10/4,2025/10/3
SU00008391,CU001412,PH001898,PL0004,2023/10/19,2024/10/17
SU00008392,CU001412,PH001898,PL0004,2024/10/18,2025/10/17
SU00008393,CU001412,PH001899,PL0002,2023/11/27,2024/11/25
SU00008394,CU001413,PH001900,PL0002,2023/10/16,2024/10/14
SU00008395,CU001413,PH001900,PL0002,2024/10/15,2025/10/14
SU00008396,CU001414,PH001901,PL0001,2023/10/21,2023/11/17
SU00008397,CU001414,PH001901,PL0001,2023/11/18,2023/12/15
SU00008398,CU001414,PH001901,PL0001,2023/12/16,2024/1/12
SU00008399,CU001414,PH001901,PL0001,2024/1/13,2024/2/9
SU00008400,CU001414,PH001901,PL0001,2024/2/10,2024/3/8
SU00008401,CU001414,PH001901,PL0001,2024/3/9,2024/4/5
SU00008402,CU001414,PH001901,PL0001,2024/4/6,2024/5/3
SU00008403,CU001414,PH001901,PL0001,2024/5/4,2024/5/31
SU00008404,CU001414,PH001901,PL0001,2024/6/1,2024/6/28
SU00008405,CU001414,PH001901,PL0001,2024/6/29,2024/7/26
SU00008406,CU001414,PH001901,PL0001,2024/7/27,2024/8/23
SU00008407,CU001414,PH001901,PL0001,2024/8/24,2024/9/20
SU00008408,CU001414,PH001901,PL0001,2024/9/21,2024/10/18
SU00008409,CU001414,PH001901,PL0001,2024/10/19,2024/11/15
SU00008410,CU001414,PH001901,PL0001,2024/11/16,2024/12/13
SU00008411,CU001414,PH001901,PL0001,2024/12/14,2025/1/10
SU00008412,CU001415,PH001902,PL0003,2023/10/9,2023/11/5
SU00008413,CU001415,PH001902,PL0003,2023/11/6,2023/12/3
SU00008414,CU001415,PH001902,PL0003,2023/12/4,2023/12/31
SU00008415,CU001415,PH001902,PL0004,2024/1/1,2024/12/30
SU00008416,CU001415,PH001902,PL0004,2024/12/31,2025/12/30
SU00008417,CU001415,PH001903,PL0001,2023/12/28,2024/1/24
SU00008418,CU001415,PH001903,PL0002,2024/1/25,2025/1/23
SU00008419,CU001415,PH001903,PL0002,2025/1/24,2026/1/23
SU00008420,CU001416,PH001904,PL0004,2023/10/17,2024/10/15
SU00008421,CU001416,PH001904,PL0006,2024/10/16,2025/10/15
SU00008422,CU001416,PH001905,PL0001,2024/3/24,2024/4/20
SU00008423,CU001416,PH001906,PL0002,2024/6/17,2025/6/16
SU00008424,CU001417,PH001907,PL0002,2023/10/8,2024/10/6
SU00008425,CU001418,PH001908,PL0002,2023/10/27,2024/10/25
SU00008426,CU001419,PH001909,PL0003,2023/10/19,2023/11/15
SU00008427,CU001419,PH001909,PL0003,2023/11/16,2023/12/13
SU00008428,CU001419,PH001909,PL0003,2023/12/14,2024/1/10
SU00008429,CU001419,PH001909,PL0003,2024/1/11,2024/2/7
SU00008430,CU001419,PH001909,PL0004,2024/2/8,2025/2/6
SU00008431,CU001419,PH001909,PL0004,2025/2/7,2026/2/6
SU00008432,CU001420,PH001910,PL0002,2023/10/18,2024/10/16
SU00008433,CU001420,PH001910,PL0002,2024/10/17,2025/10/16
SU00008434,CU001420,PH001911,PL0001,2024/3/21,2024/4/17
SU00008435,CU001421,PH001912,PL0002,2023/10/8,2024/10/6
SU00008436,CU001421,PH001912,PL0002,2024/10/7,2025/10/6
SU00008437,CU001422,PH001913,PL0001,2023/10/18,2023/11/14
SU00008438,CU001422,PH001913,PL0002,2023/11/15,2024/11/13
SU00008439,CU001422,PH001913,PL0002,2024/11/14,2025/11/13
SU00008440,CU001423,PH001914,PL0002,2023/10/17,2024/10/15
SU00008441,CU001424,PH001915,PL0004,2023/10/9,2024/10/7
SU00008442,CU001424,PH001916,PL0006,2024/3/14,2025/3/13
SU00008443,CU001424,PH001917,PL0003,2024/5/22,2024/6/18
SU00008444,CU001425,PH001918,PL0002,2023/10/1,2024/9/29
SU00008445,CU001425,PH001918,PL0002,2024/9/30,2025/9/29
SU00008446,CU001426,PH001919,PL0001,2023/10/11,2023/11/7
SU00008447,CU001426,PH001919,PL0001,2023/11/8,2023/12/5
SU00008448,CU001426,PH001919,PL0001,2023/12/6,2024/1/2
SU00008449,CU001426,PH001919,PL0001,2024/1/3,2024/1/30
SU00008450,CU001426,PH001919,PL0002,2024/1/31,2025/1/29
SU00008451,CU001426,PH001919,PL0002,2025/1/30,2026/1/29
SU00008452,CU001427,PH001920,PL0004,2023/10/25,2024/10/23
SU00008453,CU001427,PH001920,PL0006,2024/10/24,2025/10/23
SU00008454,CU001428,PH001921,PL0001,2023/10/26,2023/11/22
SU00008455,CU001428,PH001921,PL0001,2023/11/23,2023/12/20
SU00008456,CU001428,PH001921,PL0002,2023/12/21,2024/12/19
SU00008457,CU001428,PH001921,PL0002,2024/12/20,2025/12/19
SU00008458,CU001429,PH001922,PL0002,2023/10/25,2024/10/23
SU00008459,CU001429,PH001922,PL0002,2024/10/24,2025/10/23
SU00008460,CU001430,PH001923,PL0003,2023/10/3,2023/10/30
SU00008461,CU001430,PH001923,PL0003,2023/10/31,2023/11/27
SU00008462,CU001430,PH001923,PL0003,2023/11/28,2023/12/25
SU00008463,CU001430,PH001923,PL0003,2023/12/26,2024/1/22
SU00008464,CU001430,PH001924,PL0002,2023/12/20,2024/12/18
SU00008465,CU001430,PH001924,PL0002,2024/12/19,2025/12/18
SU00008466,CU001431,PH001925,PL0003,2023/10/20,2023/11/16
SU00008467,CU001431,PH001925,PL0004,2023/11/17,2024/11/15
SU00008468,CU001431,PH001925,PL0004,2024/11/16,2025/11/15
SU00008469,CU001432,PH001926,PL0001,2023/10/25,2023/11/21
SU00008470,CU001432,PH001926,PL0001,2023/11/22,2023/12/19
SU00008471,CU001432,PH001926,PL0001,2023/12/20,2024/1/16
SU00008472,CU001432,PH001926,PL0001,2024/1/17,2024/2/13
SU00008473,CU001432,PH001926,PL0002,2024/2/14,2025/2/12
SU00008474,CU001432,PH001926,PL0002,2025/2/13,2026/2/12
SU00008475,CU001432,PH001927,PL0001,2023/11/25,2023/12/22
SU00008476,CU001432,PH001927,PL0001,2023/12/23,2024/1/19
SU00008477,CU001432,PH001927,PL0002,2024/1/20,2025/1/18
SU00008478,CU001432,PH001927,PL0002,2025/1/19,2026/1/18
SU00008479,CU001433,PH001928,PL0002,2023/10/8,2024/10/6
SU00008480,CU001433,PH001928,PL0002,2024/10/7,2025/10/6
SU00008481,CU001434,PH001929,PL0005,2023/10/8,2023/11/4
SU00008482,CU001434,PH001929,PL0006,2023/11/5,2024/11/3
SU00008483,CU001434,PH001929,PL0006,2024/11/4,2025/11/3
SU00008484,CU001435,PH001930,PL0002,2023/10/28,2024/10/26
SU00008485,CU001435,PH001931,PL0002,2024/2/15,2025/2/13
SU00008486,CU001435,PH001932,PL0002,2024/5/11,2025/5/10
SU00008487,CU001436,PH001933,PL0004,2023/10/11,2024/10/9
SU00008488,CU001436,PH001933,PL0004,2024/10/10,2025/10/9
SU00008489,CU001436,PH001934,PL0004,2023/11/17,2024/11/15
SU00008490,CU001436,PH001934,PL0004,2024/11/16,2025/11/15
SU00008491,CU001437,PH001935,PL0004,2023/10/13,2024/10/11
SU00008492,CU001437,PH001935,PL0004,2024/10/12,2025/10/11
SU00008493,CU001438,PH001936,PL0002,2023/10/1,2024/9/29
SU00008494,CU001438,PH001936,PL0002,2024/9/30,2025/9/29
SU00008495,CU001439,PH001937,PL0005,2023/10/12,2023/11/8
SU00008496,CU001439,PH001937,PL0005,2023/11/9,2023/12/6
SU00008497,CU001439,PH001937,PL0005,2023/12/7,2024/1/3
SU00008498,CU001439,PH001937,PL0005,2024/1/4,2024/1/31
SU00008499,CU001439,PH001937,PL0005,2024/2/1,2024/2/28
SU00008500,CU001439,PH001937,PL0005,2024/2/29,2024/3/27
SU00008501,CU001439,PH001937,PL0005,2024/3/28,2024/4/24
SU00008502,CU001439,PH001937,PL0005,2024/4/25,2024/5/22
SU00008503,CU001439,PH001937,PL0005,2024/5/23,2024/6/19
SU00008504,CU001439,PH001937,PL0005,2024/6/20,2024/7/17
SU00008505,CU001439,PH001937,PL0005,2024/7/18,2024/8/14
SU00008506,CU001439,PH001937,PL0006,2024/8/15,2025/8/14
SU00008507,CU001440,PH001938,PL0005,2023/10/24,2023/11/20
SU00008508,CU001440,PH001938,PL0005,2023/11/21,2023/12/18
SU00008509,CU001440,PH001938,PL0005,2023/12/19,2024/1/15
SU00008510,CU001441,PH001939,PL0001,2023/10/21,2023/11/17
SU00008511,CU001441,PH001939,PL0001,2023/11/18,2023/12/15
SU00008512,CU001441,PH001939,PL0001,2023/12/16,2024/1/12
SU00008513,CU001441,PH001939,PL0001,2024/1/13,2024/2/9
SU00008514,CU001441,PH001939,PL0001,2024/2/10,2024/3/8
SU00008515,CU001441,PH001939,PL0001,2024/3/9,2024/4/5
SU00008516,CU001441,PH001939,PL0002,2024/4/6,2025/4/5
SU00008517,CU001442,PH001940,PL0004,2023/10/2,2024/9/30
SU00008518,CU001442,PH001940,PL0006,2024/10/1,2025/9/30
SU00008519,CU001442,PH001941,PL0001,2023/11/2,2023/11/29
SU00008520,CU001442,PH001941,PL0001,2023/11/30,2023/12/27
SU00008521,CU001442,PH001941,PL0001,2023/12/28,2024/1/24
SU00008522,CU001442,PH001941,PL0001,2024/1/25,2024/2/21
SU00008523,CU001442,PH001941,PL0001,2024/2/22,2024/3/20
SU00008524,CU001442,PH001941,PL0001,2024/3/21,2024/4/17
SU00008525,CU001442,PH001941,PL0001,2024/4/18,2024/5/15
SU00008526,CU001442,PH001941,PL0001,2024/5/16,2024/6/12
SU00008527,CU001442,PH001941,PL0001,2024/6/13,2024/7/10
SU00008528,CU001442,PH001941,PL0001,2024/7/11,2024/8/7
SU00008529,CU001442,PH001941,PL0002,2024/8/8,2025/8/7
SU00008530,CU001443,PH001942,PL0001,2023/10/12,2023/11/8
SU00008531,CU001443,PH001942,PL0001,2023/11/9,2023/12/6
SU00008532,CU001443,PH001942,PL0001,2023/12/7,2024/1/3
SU00008533,CU001444,PH001943,PL0004,2023/10/7,2024/10/5
SU00008534,CU001444,PH001943,PL0004,2024/10/6,2025/10/5
SU00008535,CU001445,PH001944,PL0004,2023/10/20,2024/10/18
SU00008536,CU001446,PH001945,PL0003,2023/10/21,2023/11/17
SU00008537,CU001446,PH001945,PL0003,2023/11/18,2023/12/15
SU00008538,CU001446,PH001945,PL0003,2023/12/16,2024/1/12
SU00008539,CU001446,PH001945,PL0003,2024/1/13,2024/2/9
SU00008540,CU001446,PH001945,PL0004,2024/2/10,2025/2/8
SU00008541,CU001446,PH001945,PL0004,2025/2/9,2026/2/8
SU00008542,CU001447,PH001946,PL0004,2023/10/21,2024/10/19
SU00008543,CU001447,PH001946,PL0004,2024/10/20,2025/10/19
SU00008544,CU001448,PH001947,PL0003,2023/11/10,2023/12/7
SU00008545,CU001448,PH001947,PL0003,2023/12/8,2024/1/4
SU00008546,CU001448,PH001947,PL0003,2024/1/5,2024/2/1
SU00008547,CU001448,PH001947,PL0003,2024/2/2,2024/2/29
SU00008548,CU001448,PH001947,PL0004,2024/3/1,2025/2/28
SU00008549,CU001448,PH001947,PL0004,2025/3/1,2026/2/28
SU00008550,CU001449,PH001948,PL0002,2023/11/25,2024/11/23
SU00008551,CU001450,PH001949,PL0004,2023/11/28,2024/11/26
SU00008552,CU001450,PH001949,PL0006,2024/11/27,2025/11/26
SU00008553,CU001451,PH001950,PL0002,2023/11/25,2024/11/23
SU00008554,CU001451,PH001950,PL0002,2024/11/24,2025/11/23
SU00008555,CU001451,PH001951,PL0001,2024/3/18,2024/4/14
SU00008556,CU001452,PH001952,PL0002,2023/11/6,2024/11/4
SU00008557,CU001452,PH001952,PL0002,2024/11/5,2025/11/4
SU00008558,CU001452,PH001953,PL0004,2023/12/7,2024/12/5
SU00008559,CU001452,PH001953,PL0004,2024/12/6,2025/12/5
SU00008560,CU001453,PH001954,PL0003,2023/11/16,2023/12/13
SU00008561,CU001453,PH001954,PL0003,2023/12/14,2024/1/10
SU00008562,CU001453,PH001954,PL0003,2024/1/11,2024/2/7
SU00008563,CU001453,PH001954,PL0003,2024/2/8,2024/3/6
SU00008564,CU001453,PH001954,PL0003,2024/3/7,2024/4/3
SU00008565,CU001453,PH001954,PL0004,2024/4/4,2025/4/3
SU00008566,CU001454,PH001955,PL0005,2023/11/25,2023/12/22
SU00008567,CU001454,PH001955,PL0005,2023/12/23,2024/1/19
SU00008568,CU001454,PH001955,PL0005,2024/1/20,2024/2/16
SU00008569,CU001454,PH001955,PL0005,2024/2/17,2024/3/15
SU00008570,CU001454,PH001955,PL0005,2024/3/16,2024/4/12
SU00008571,CU001454,PH001955,PL0005,2024/4/13,2024/5/10
SU00008572,CU001454,PH001955,PL0005,2024/5/11,2024/6/7
SU00008573,CU001454,PH001955,PL0006,2024/6/8,2025/6/7
SU00008574,CU001454,PH001956,PL0001,2024/2/18,2024/3/16
SU00008575,CU001455,PH001957,PL0005,2023/11/11,2023/12/8
SU00008576,CU001455,PH001957,PL0005,2023/12/9,2024/1/5
SU00008577,CU001455,PH001957,PL0005,2024/1/6,2024/2/2
SU00008578,CU001455,PH001957,PL0005,2024/2/3,2024/3/1
SU00008579,CU001455,PH001957,PL0005,2024/3/2,2024/3/29
SU00008580,CU001455,PH001957,PL0005,2024/3/30,2024/4/26
SU00008581,CU001455,PH001957,PL0005,2024/4/27,2024/5/24
SU00008582,CU001455,PH001957,PL0005,2024/5/25,2024/6/21
SU00008583,CU001455,PH001957,PL0005,2024/6/22,2024/7/19
SU00008584,CU001455,PH001957,PL0005,2024/7/20,2024/8/16
SU00008585,CU001455,PH001957,PL0005,2024/8/17,2024/9/13
SU00008586,CU001455,PH001957,PL0006,2024/9/14,2025/9/13
SU00008587,CU001456,PH001958,PL0001,2023/11/17,2023/12/14
SU00008588,CU001456,PH001958,PL0002,2023/12/15,2024/12/13
SU00008589,CU001456,PH001958,PL0002,2024/12/14,2025/12/13
SU00008590,CU001457,PH001959,PL0005,2023/11/18,2023/12/15
SU00008591,CU001457,PH001959,PL0005,2023/12/16,2024/1/12
SU00008592,CU001458,PH001960,PL0003,2023/11/7,2023/12/4
SU00008593,CU001458,PH001960,PL0003,2023/12/5,2024/1/1
SU00008594,CU001458,PH001960,PL0003,2024/1/2,2024/1/29
SU00008595,CU001458,PH001960,PL0003,2024/1/30,2024/2/26
SU00008596,CU001458,PH001960,PL0003,2024/2/27,2024/3/25
SU00008597,CU001458,PH001960,PL0004,2024/3/26,2025/3/25
SU00008598,CU001458,PH001961,PL0001,2024/1/11,2024/2/7
SU00008599,CU001458,PH001962,PL0002,2024/3/24,2025/3/23
SU00008600,CU001459,PH001963,PL0004,2023/11/3,2024/11/1
SU00008601,CU001459,PH001963,PL0004,2024/11/2,2025/11/1
SU00008602,CU001460,PH001964,PL0002,2023/11/20,2024/11/18
SU00008603,CU001460,PH001964,PL0002,2024/11/19,2025/11/18
SU00008604,CU001461,PH001965,PL0002,2023/11/18,2024/11/16
SU00008605,CU001461,PH001965,PL0004,2024/11/17,2025/11/16
SU00008606,CU001462,PH001966,PL0006,2023/11/21,2024/11/19
SU00008607,CU001462,PH001967,PL0001,2024/4/27,2024/5/24
SU00008608,CU001462,PH001968,PL0005,2024/7/20,2024/8/16
SU00008609,CU001463,PH001969,PL0005,2023/11/1,2023/11/28
SU00008610,CU001463,PH001969,PL0005,2023/11/29,2023/12/26
SU00008611,CU001463,PH001969,PL0005,2023/12/27,2024/1/23
SU00008612,CU001463,PH001969,PL0005,2024/1/24,2024/2/20
SU00008613,CU001463,PH001969,PL0005,2024/2/21,2024/3/19
SU00008614,CU001463,PH001969,PL0005,2024/3/20,2024/4/16
SU00008615,CU001463,PH001969,PL0005,2024/4/17,2024/5/14
SU00008616,CU001463,PH001969,PL0005,2024/5/15,2024/6/11
SU00008617,CU001463,PH001969,PL0006,2024/6/12,2025/6/11
SU00008618,CU001464,PH001970,PL0001,2023/11/6,2023/12/3
SU00008619,CU001464,PH001970,PL0002,2023/12/4,2024/12/2
SU00008620,CU001464,PH001970,PL0002,2024/12/3,2025/12/2
SU00008621,CU001464,PH001971,PL0005,2024/4/13,2024/5/10
SU00008622,CU001465,PH001972,PL0004,2023/11/18,2024/11/16
SU00008623,CU001466,PH001973,PL0004,2023/11/24,2024/11/22
SU00008624,CU001466,PH001973,PL0004,2024/11/23,2025/11/22
SU00008625,CU001467,PH001974,PL0001,2023/11/22,2023/12/19
SU00008626,CU001467,PH001974,PL0001,2023/12/20,2024/1/16
SU00008627,CU001467,PH001974,PL0001,2024/1/17,2024/2/13
SU00008628,CU001467,PH001974,PL0001,2024/2/14,2024/3/12
SU00008629,CU001467,PH001974,PL0001,2024/3/13,2024/4/9
SU00008630,CU001467,PH001974,PL0001,2024/4/10,2024/5/7
SU00008631,CU001467,PH001974,PL0002,2024/5/8,2025/5/7
SU00008632,CU001467,PH001975,PL0006,2024/4/7,2025/4/6
SU00008633,CU001468,PH001976,PL0006,2023/11/9,2024/11/7
SU00008634,CU001468,PH001976,PL0006,2024/11/8,2025/11/7
SU00008635,CU001469,PH001977,PL0004,2023/11/18,2024/11/16
SU00008636,CU001470,PH001978,PL0001,2023/11/3,2023/11/30
SU00008637,CU001470,PH001978,PL0001,2023/12/1,2023/12/28
SU00008638,CU001470,PH001978,PL0001,2023/12/29,2024/1/25
SU00008639,CU001471,PH001979,PL0003,2023/11/15,2023/12/12
SU00008640,CU001471,PH001979,PL0003,2023/12/13,2024/1/9
SU00008641,CU001471,PH001979,PL0003,2024/1/10,2024/2/6
SU00008642,CU001471,PH001979,PL0003,2024/2/7,2024/3/5
SU00008643,CU001471,PH001979,PL0003,2024/3/6,2024/4/2
SU00008644,CU001471,PH001979,PL0004,2024/4/3,2025/4/2
SU00008645,CU001472,PH001980,PL0005,2023/11/2,2023/11/29
