request_id,customer_id,open_time,closed_time,request_type,csr_id
RQ00002676,CU002168,2024-11-21 20:55:00,2024-11-23 13:08:15.389233,Security & Fraud,CSR002
RQ00002677,CU002014,2024-03-28 12:03:00,2024-03-28 13:18:47.309513,General Inquiry,CSR007
RQ00002678,CU002376,2024-09-27 02:01:00,2024-09-27 04:41:43.972595,Service & Account Management,CSR013
RQ00002679,CU002076,2024-11-26 00:14:00,2024-11-26 19:11:22.790909,Technical Support,CSR003
RQ00002680,CU000302,2024-08-13 20:09:00,2024-08-13 21:23:14.789863,General Inquiry,CSR006
RQ00002681,CU002312,2024-05-13 15:32:00,2024-05-20 08:34:00.000148,Technical Support,CSR011
RQ00002682,CU001777,2024-02-26 02:05:00,2024-02-26 04:07:20.175334,Service & Account Management,CSR014
RQ00002683,CU002475,2024-02-16 20:36:00,2024-02-17 01:37:58.965014,Service & Account Management,CSR001
RQ00002684,CU000748,2024-07-04 08:44:00,2024-07-04 12:55:53.679228,Service & Account Management,CSR006
RQ00002685,CU000443,2024-11-14 22:04:00,2024-11-15 02:36:54.652239,Service & Account Management,CSR005
RQ00002686,CU000814,2024-04-26 17:14:00,2024-04-26 18:59:22.160749,General Inquiry,CSR010
RQ00002687,CU001012,2024-07-02 14:57:00,2024-07-02 17:42:34.310561,Billing & Payments,CSR002
RQ00002688,CU001208,2024-08-25 03:51:00,2024-08-30 19:08:06.796113,Technical Support,CSR004
RQ00002689,CU000439,2024-12-28 09:30:00,2024-12-28 11:22:29.132707,General Inquiry,CSR015
RQ00002690,CU000223,2024-01-10 01:55:00,2024-01-10 10:08:03.124246,Billing & Payments,CSR003
RQ00002691,CU002015,2024-06-14 18:06:00,2024-06-16 06:56:22.580284,Technical Support,CSR006
RQ00002692,CU001341,2024-01-26 21:20:00,2024-01-26 22:16:54.621557,General Inquiry,CSR013
RQ00002693,CU000779,2024-09-25 02:07:00,2024-09-25 07:18:11.634154,Service & Account Management,CSR010
RQ00002694,CU001996,2024-12-12 20:42:00,2024-12-12 23:46:02.905709,Service & Account Management,CSR001
RQ00002695,CU000173,2024-11-01 14:23:00,2024-11-03 10:30:29.020012,Security & Fraud,CSR007
RQ00002696,CU001711,2024-04-04 11:57:00,2024-04-07 07:38:59.434444,Technical Support,CSR005
RQ00002697,CU002025,2024-07-04 09:18:00,2024-07-05 00:41:56.182397,Billing & Payments,CSR008
RQ00002698,CU000841,2024-08-26 17:55:00,2024-08-26 23:14:00.343950,Security & Fraud,CSR015
RQ00002699,CU001527,2024-03-04 01:45:00,2024-03-05 04:26:47.357934,Security & Fraud,CSR004
RQ00002700,CU000864,2024-09-17 18:35:00,2024-09-17 22:14:45.417604,Service & Account Management,CSR015
RQ00002701,CU000129,2024-01-14 22:52:00,2024-01-15 03:30:03.924375,Service & Account Management,CSR009
RQ00002702,CU001703,2024-01-28 17:24:00,2024-01-28 18:31:35.223216,Service & Account Management,CSR009
RQ00002703,CU002359,2024-05-27 22:01:00,2024-05-28 03:48:21.127510,Billing & Payments,CSR001
RQ00002704,CU002058,2024-02-16 17:32:00,2024-02-16 19:53:22.732568,Service & Account Management,CSR006
RQ00002705,CU001026,2024-10-01 02:18:00,2024-10-01 06:07:29.872370,Service & Account Management,CSR003
RQ00002706,CU000794,2024-04-18 17:01:00,2024-04-20 10:54:24.656404,Security & Fraud,CSR005
RQ00002707,CU000332,2024-02-26 01:18:00,2024-02-26 13:46:47.139314,Security & Fraud,CSR001
RQ00002708,CU002375,2024-08-22 17:48:00,2024-08-22 18:12:08.068332,General Inquiry,CSR003
RQ00002709,CU001401,2024-02-03 19:19:00,2024-02-10 01:34:00.169121,Technical Support,CSR001
RQ00002710,CU002367,2024-08-04 20:36:00,2024-08-05 00:49:13.224183,Service & Account Management,CSR008
RQ00002711,CU001680,2024-08-06 13:40:00,2024-08-06 14:49:24.404740,General Inquiry,CSR004
RQ00002712,CU001194,2024-04-03 22:07:00,2024-04-04 19:17:18.639064,Billing & Payments,CSR013
RQ00002713,CU001004,2024-04-17 10:17:00,2024-04-22 10:02:14.554532,Technical Support,CSR006
RQ00002714,CU002270,2024-10-23 05:44:00,2024-10-23 09:27:00.112925,Service & Account Management,CSR014
RQ00002715,CU000553,2024-06-02 19:08:00,2024-06-03 08:07:36.590755,Billing & Payments,CSR006
RQ00002716,CU002225,2024-06-26 01:59:00,2024-06-27 15:39:03.468342,Security & Fraud,CSR005
RQ00002717,CU000756,2024-07-07 23:58:00,2024-07-08 00:15:35.543466,General Inquiry,CSR001
RQ00002718,CU001031,2024-10-23 04:11:00,2024-10-24 00:13:25.627729,Billing & Payments,CSR007
RQ00002719,CU001795,2024-02-03 07:05:00,2024-02-04 18:36:20.098428,Security & Fraud,CSR007
RQ00002720,CU000341,2024-05-04 10:53:00,2024-05-04 12:46:47.902536,General Inquiry,CSR009
RQ00002721,CU000972,2024-06-13 01:19:00,2024-06-13 15:24:26.835035,Billing & Payments,CSR009
RQ00002722,CU002098,2024-10-05 05:28:00,2024-10-05 06:01:08.502112,Service & Account Management,CSR002
RQ00002723,CU000403,2024-05-15 07:39:00,2024-05-15 08:46:09.322461,General Inquiry,CSR009
RQ00002724,CU000626,2024-09-26 23:52:00,2024-09-27 01:45:43.054250,General Inquiry,CSR010
RQ00002725,CU001706,2024-04-03 14:01:00,2024-04-03 14:21:12.134657,General Inquiry,CSR010
RQ00002726,CU000152,2024-02-02 16:16:00,2024-02-02 20:13:14.489603,Service & Account Management,CSR002
RQ00002727,CU001306,2024-01-24 08:24:00,2024-01-24 10:00:39.190317,General Inquiry,CSR009
RQ00002728,CU002358,2024-01-01 22:33:00,2024-01-02 02:33:59.973508,Service & Account Management,CSR009
RQ00002729,CU000773,2024-05-01 16:14:00,2024-05-01 19:16:13.306312,Service & Account Management,CSR014
RQ00002730,CU001881,2024-10-25 17:29:00,2024-10-27 09:26:40.354372,Security & Fraud,CSR004
RQ00002731,CU000341,2024-02-03 16:07:00,2024-02-03 20:53:16.006348,Service & Account Management,CSR009
RQ00002732,CU002433,2024-08-27 14:50:00,2024-08-27 15:07:01.710732,General Inquiry,CSR006
RQ00002733,CU000437,2024-11-01 21:22:00,2024-11-01 22:21:45.063057,General Inquiry,CSR001
RQ00002734,CU000498,2024-11-02 13:47:00,2024-11-05 14:52:11.517917,Technical Support,CSR003
RQ00002735,CU001876,2024-11-19 09:30:00,2024-11-19 09:44:20.830743,General Inquiry,CSR013
RQ00002736,CU000740,2024-12-26 09:17:00,2025-01-01 16:17:52.010859,Technical Support,CSR008
RQ00002737,CU001772,2024-04-05 01:27:00,2024-04-05 07:09:20.962407,Security & Fraud,CSR001
RQ00002738,CU001782,2024-05-03 11:40:00,2024-05-03 13:30:19.251722,General Inquiry,CSR013
RQ00002739,CU001411,2024-02-02 19:04:00,2024-02-02 19:32:59.132264,General Inquiry,CSR007
RQ00002740,CU001261,2024-07-16 15:48:00,2024-07-16 20:31:11.663649,Service & Account Management,CSR013
RQ00002741,CU002032,2024-11-20 06:42:00,2024-11-20 07:46:06.004125,General Inquiry,CSR014
RQ00002742,CU000683,2024-08-01 00:20:00,2024-08-01 04:46:02.332059,Service & Account Management,CSR011
RQ00002743,CU001007,2024-05-04 17:15:00,2024-05-04 18:23:52.688881,General Inquiry,CSR015
RQ00002744,CU001885,2024-10-25 10:54:00,2024-10-25 11:58:14.985662,General Inquiry,CSR010
RQ00002745,CU000776,2024-06-11 12:34:00,2024-06-11 22:07:09.466420,Security & Fraud,CSR009
RQ00002746,CU000820,2024-02-13 08:31:00,2024-02-13 10:00:11.767155,General Inquiry,CSR006
RQ00002747,CU001730,2024-09-06 22:03:00,2024-09-06 23:23:21.333454,General Inquiry,CSR013
RQ00002748,CU001632,2024-08-08 23:23:00,2024-08-09 18:15:23.511447,Billing & Payments,CSR008
RQ00002749,CU001256,2024-04-03 07:43:00,2024-04-03 08:12:36.555754,General Inquiry,CSR002
RQ00002750,CU001418,2024-05-03 10:52:00,2024-05-03 13:31:10.130683,Service & Account Management,CSR012
RQ00002751,CU002022,2024-02-25 08:16:00,2024-03-01 10:43:22.958955,Technical Support,CSR008
RQ00002752,CU001382,2024-01-24 12:27:00,2024-01-24 12:58:48.684812,Service & Account Management,CSR013
RQ00002753,CU000566,2024-06-25 17:45:00,2024-06-25 19:05:18.311912,General Inquiry,CSR013
RQ00002754,CU000404,2024-05-25 19:40:00,2024-05-25 22:42:25.761884,Service & Account Management,CSR009
RQ00002755,CU001291,2024-12-02 22:49:00,2024-12-03 00:06:14.711973,Service & Account Management,CSR009
RQ00002756,CU000147,2024-02-27 20:51:00,2024-02-27 21:27:45.863167,General Inquiry,CSR013
RQ00002757,CU000069,2024-10-09 12:36:00,2024-10-09 17:24:49.383414,Service & Account Management,CSR009
RQ00002758,CU001318,2024-10-28 00:36:00,2024-10-28 06:21:03.510042,Service & Account Management,CSR004
RQ00002759,CU002455,2024-04-26 03:53:00,2024-04-26 05:50:01.936392,General Inquiry,CSR004
RQ00002760,CU002023,2024-07-03 21:15:00,2024-07-04 00:12:36.937940,Service & Account Management,CSR011
RQ00002761,CU002202,2024-03-27 02:40:00,2024-03-27 04:31:59.138900,General Inquiry,CSR005
RQ00002762,CU000778,2024-06-02 22:54:00,2024-06-03 00:27:26.822459,Service & Account Management,CSR001
RQ00002763,CU001228,2024-07-09 23:17:00,2024-07-10 03:38:18.039567,Service & Account Management,CSR015
RQ00002764,CU001565,2024-08-01 18:19:00,2024-08-01 22:41:22.447939,Service & Account Management,CSR013
RQ00002765,CU000094,2024-07-02 20:35:00,2024-07-02 20:56:56.890642,General Inquiry,CSR004
RQ00002766,CU000240,2024-08-28 18:05:00,2024-08-28 19:19:20.749518,General Inquiry,CSR008
RQ00002767,CU002288,2024-08-07 07:23:00,2024-08-07 09:39:27.778935,Service & Account Management,CSR014
RQ00002768,CU000728,2024-09-02 08:58:00,2024-09-02 10:58:14.049988,Service & Account Management,CSR013
RQ00002769,CU001438,2024-03-27 23:31:00,2024-03-28 18:22:54.687153,Billing & Payments,CSR007
RQ00002770,CU002000,2024-12-22 23:40:00,2024-12-29 10:12:48.940036,Technical Support,CSR010
RQ00002771,CU001163,2024-02-02 07:03:00,2024-02-02 08:05:49.814275,General Inquiry,CSR004
RQ00002772,CU002157,2024-09-21 23:16:00,2024-09-22 00:23:21.035219,General Inquiry,CSR001
RQ00002773,CU000859,2024-10-01 10:06:00,2024-10-01 15:08:12.201859,Service & Account Management,CSR015
RQ00002774,CU001544,2024-10-22 01:14:00,2024-10-22 02:43:19.915150,General Inquiry,CSR001
RQ00002775,CU000943,2024-02-25 03:23:00,2024-02-25 03:30:52.341362,General Inquiry,CSR013
RQ00002776,CU002123,2024-04-28 17:23:00,2024-04-28 20:15:23.811995,Billing & Payments,CSR006
RQ00002777,CU001838,2024-05-17 12:09:00,2024-05-18 01:56:31.074460,Security & Fraud,CSR007
RQ00002778,CU000716,2024-01-04 16:08:00,2024-01-08 05:01:29.523594,Technical Support,CSR009
RQ00002779,CU000653,2024-09-08 18:53:00,2024-09-08 19:05:26.723946,General Inquiry,CSR007
RQ00002780,CU001722,2024-07-28 08:18:00,2024-07-28 11:18:43.156132,Service & Account Management,CSR001
RQ00002781,CU001404,2024-09-04 01:54:00,2024-09-04 03:46:21.107888,General Inquiry,CSR015
RQ00002782,CU000402,2024-01-04 22:51:00,2024-01-05 02:55:06.198327,Service & Account Management,CSR004
RQ00002783,CU001353,2024-05-05 11:32:00,2024-05-05 13:08:09.142130,General Inquiry,CSR003
RQ00002784,CU001729,2024-11-07 18:55:00,2024-11-07 19:55:13.725143,Service & Account Management,CSR013
RQ00002785,CU000222,2024-09-22 02:41:00,2024-09-22 03:53:23.974383,Service & Account Management,CSR014
RQ00002786,CU001541,2024-09-17 05:34:00,2024-09-24 01:38:44.827062,Technical Support,CSR011
RQ00002787,CU000292,2024-04-20 03:45:00,2024-04-21 21:14:25.742837,Security & Fraud,CSR005
RQ00002788,CU001707,2024-07-28 17:36:00,2024-07-28 20:48:52.293036,Service & Account Management,CSR002
RQ00002789,CU000255,2024-06-23 04:13:00,2024-06-24 02:47:31.063777,Security & Fraud,CSR014
RQ00002790,CU001524,2024-10-27 13:24:00,2024-10-27 15:20:02.993102,General Inquiry,CSR014
RQ00002791,CU000862,2024-09-08 22:13:00,2024-09-12 03:04:32.959954,Technical Support,CSR005
RQ00002792,CU002394,2024-01-07 23:35:00,2024-01-08 05:34:32.274785,Service & Account Management,CSR010
RQ00002793,CU000699,2024-12-23 01:47:00,2024-12-23 06:36:32.317182,Service & Account Management,CSR008
RQ00002794,CU000731,2024-06-01 14:41:00,2024-06-01 15:56:42.528766,General Inquiry,CSR015
RQ00002795,CU001132,2024-09-03 01:14:00,2024-09-03 03:06:26.290438,General Inquiry,CSR004
RQ00002796,CU002150,2024-06-26 19:29:00,2024-06-27 00:08:56.619691,Service & Account Management,CSR011
RQ00002797,CU002169,2024-05-09 17:06:00,2024-05-09 18:48:14.622151,General Inquiry,CSR010
RQ00002798,CU001283,2024-03-03 22:02:00,2024-03-10 08:01:49.766787,Technical Support,CSR009
RQ00002799,CU001961,2024-08-26 01:59:00,2024-08-26 03:57:49.150243,General Inquiry,CSR001
RQ00002800,CU000508,2024-10-03 11:00:00,2024-10-03 12:18:12.213279,Service & Account Management,CSR003
RQ00002801,CU001739,2024-09-12 08:01:00,2024-09-12 09:30:20.044594,General Inquiry,CSR013
RQ00002802,CU001210,2024-03-25 14:00:00,2024-03-25 14:36:53.210730,General Inquiry,CSR003
RQ00002803,CU000917,2024-04-26 20:19:00,2024-04-27 02:18:26.259769,Service & Account Management,CSR004
RQ00002804,CU000174,2024-11-14 16:51:00,2024-11-14 20:59:43.961646,Service & Account Management,CSR009
RQ00002805,CU000067,2024-08-26 21:00:00,2024-08-26 22:42:58.687573,Service & Account Management,CSR006
RQ00002806,CU000737,2024-08-21 21:11:00,2024-08-22 00:01:51.813625,Service & Account Management,CSR012
RQ00002807,CU000018,2024-04-02 04:47:00,2024-04-08 04:20:37.750009,Technical Support,CSR007
RQ00002808,CU001568,2024-11-27 16:06:00,2024-12-02 10:02:54.936406,Technical Support,CSR006
RQ00002809,CU001338,2024-10-26 04:50:00,2024-10-28 00:16:48.215683,Security & Fraud,CSR014
RQ00002810,CU001365,2024-03-23 08:11:00,2024-03-23 08:19:13.219935,General Inquiry,CSR007
RQ00002811,CU000472,2024-09-04 06:15:00,2024-09-04 07:30:25.943011,Service & Account Management,CSR013
RQ00002812,CU000099,2024-11-03 02:23:00,2024-11-03 07:39:29.157177,Service & Account Management,CSR008
RQ00002813,CU000287,2024-06-02 05:22:00,2024-06-02 08:36:57.885212,Billing & Payments,CSR009
RQ00002814,CU002030,2024-11-05 03:29:00,2024-11-05 18:56:11.621444,Billing & Payments,CSR007
RQ00002815,CU000960,2024-06-03 07:38:00,2024-06-03 08:59:12.016565,General Inquiry,CSR005
RQ00002816,CU000405,2024-11-15 05:56:00,2024-11-15 07:51:27.817747,General Inquiry,CSR009
RQ00002817,CU002376,2024-03-20 04:24:00,2024-03-20 22:02:12.695804,Security & Fraud,CSR002
RQ00002818,CU001641,2024-05-04 04:34:00,2024-05-04 07:21:54.689304,Service & Account Management,CSR002
RQ00002819,CU001980,2024-07-27 00:51:00,2024-07-27 01:46:56.274979,General Inquiry,CSR005
RQ00002820,CU000894,2024-12-10 11:14:00,2024-12-13 23:56:26.540904,Technical Support,CSR004
RQ00002821,CU002062,2024-11-03 04:31:00,2024-11-08 23:29:34.292400,Technical Support,CSR011
RQ00002822,CU000719,2024-05-03 03:30:00,2024-05-04 22:49:19.611375,Security & Fraud,CSR011
RQ00002823,CU001788,2024-08-15 21:49:00,2024-08-15 23:58:14.430549,Service & Account Management,CSR012
RQ00002824,CU000811,2024-01-02 01:17:00,2024-01-02 12:43:33.290319,Billing & Payments,CSR013
RQ00002825,CU000323,2024-05-25 07:18:00,2024-05-25 12:53:30.138476,Service & Account Management,CSR006
RQ00002826,CU001491,2024-03-05 13:55:00,2024-03-05 21:24:58.398601,Billing & Payments,CSR003
RQ00002827,CU000389,2024-11-05 13:19:00,2024-11-05 15:15:35.499435,General Inquiry,CSR008
RQ00002828,CU001737,2024-03-28 11:34:00,2024-03-28 15:34:44.845267,Service & Account Management,CSR009
RQ00002829,CU000520,2024-03-27 16:57:00,2024-03-29 03:40:57.331788,Technical Support,CSR003
RQ00002830,CU000815,2024-07-14 11:34:00,2024-07-20 22:30:29.962213,Technical Support,CSR011
RQ00002831,CU001100,2024-04-01 17:44:00,2024-04-05 18:38:38.338539,Technical Support,CSR001
RQ00002832,CU000799,2024-02-13 17:05:00,2024-02-16 03:30:20.458965,Technical Support,CSR008
RQ00002833,CU002461,2024-09-19 17:11:00,2024-09-19 18:58:47.666632,General Inquiry,CSR009
RQ00002834,CU001168,2024-04-12 21:29:00,2024-04-16 11:48:38.826839,Technical Support,CSR014
RQ00002835,CU001175,2024-03-20 14:11:00,2024-03-22 10:04:41.377145,Security & Fraud,CSR008
RQ00002836,CU001111,2024-07-28 19:18:00,2024-07-28 21:58:13.859539,Service & Account Management,CSR009
RQ00002837,CU001753,2024-01-12 03:19:00,2024-01-12 11:08:56.773598,Billing & Payments,CSR009
RQ00002838,CU000088,2024-06-20 20:33:00,2024-06-21 00:50:35.554654,Service & Account Management,CSR011
RQ00002839,CU000236,2024-01-14 15:00:00,2024-01-14 16:05:53.415123,General Inquiry,CSR005
RQ00002840,CU001770,2024-07-23 05:44:00,2024-07-29 16:53:18.789007,Technical Support,CSR007
RQ00002841,CU002098,2024-06-27 07:28:00,2024-06-27 13:08:53.393048,Service & Account Management,CSR009
RQ00002842,CU000727,2024-12-28 17:17:00,2024-12-28 19:43:34.347471,Service & Account Management,CSR013
RQ00002843,CU001829,2024-08-04 23:36:00,2024-08-10 05:16:49.533566,Technical Support,CSR002
RQ00002844,CU000747,2024-09-17 09:22:00,2024-09-17 10:24:31.749463,Service & Account Management,CSR001
RQ00002845,CU002468,2024-11-06 01:28:00,2024-11-06 02:45:39.200966,General Inquiry,CSR015
RQ00002846,CU002344,2024-01-01 18:36:00,2024-01-02 00:10:22.463127,Service & Account Management,CSR003
RQ00002847,CU001088,2024-12-05 12:23:00,2024-12-05 19:09:02.322186,Security & Fraud,CSR012
RQ00002848,CU001784,2024-03-09 18:14:00,2024-03-09 18:56:08.872818,General Inquiry,CSR014
RQ00002849,CU001233,2024-06-25 02:07:00,2024-06-26 22:53:50.299202,Security & Fraud,CSR007
RQ00002850,CU001805,2024-12-05 17:41:00,2024-12-05 19:18:40.100871,General Inquiry,CSR001
RQ00002851,CU002186,2024-01-24 19:01:00,2024-01-24 20:39:36.604445,General Inquiry,CSR007
RQ00002852,CU001497,2024-05-02 03:32:00,2024-05-02 04:43:38.141532,General Inquiry,CSR012
RQ00002853,CU001421,2024-02-26 02:30:00,2024-02-26 06:08:45.894068,Service & Account Management,CSR012
RQ00002854,CU000902,2024-04-25 02:43:00,2024-04-25 04:23:20.597796,General Inquiry,CSR011
RQ00002855,CU001145,2024-11-26 21:49:00,2024-11-26 23:47:53.142877,General Inquiry,CSR013
RQ00002856,CU001983,2024-05-01 09:22:00,2024-05-01 11:19:31.167711,General Inquiry,CSR014
RQ00002857,CU001370,2024-09-09 02:23:00,2024-09-09 08:38:23.761530,Billing & Payments,CSR006
RQ00002858,CU001998,2024-07-04 16:38:00,2024-07-05 08:36:43.874471,Billing & Payments,CSR009
RQ00002859,CU002202,2024-01-03 03:45:00,2024-01-04 07:52:34.632771,Technical Support,CSR002
RQ00002860,CU000038,2024-01-16 11:40:00,2024-01-17 04:20:13.487135,Security & Fraud,CSR010
RQ00002861,CU000820,2024-05-06 23:35:00,2024-05-07 00:05:22.650261,Service & Account Management,CSR015
RQ00002862,CU000423,2024-04-16 19:26:00,2024-04-20 04:41:34.412867,Technical Support,CSR004
RQ00002863,CU000989,2024-01-28 17:57:00,2024-01-29 14:13:58.205978,Security & Fraud,CSR002
RQ00002864,CU000665,2024-11-23 21:56:00,2024-11-24 02:30:50.956801,Service & Account Management,CSR009
RQ00002865,CU000676,2024-03-03 09:25:00,2024-03-03 14:25:23.716919,Service & Account Management,CSR006
RQ00002866,CU000378,2024-11-26 15:30:00,2024-11-26 15:44:22.972403,General Inquiry,CSR002
RQ00002867,CU002411,2024-10-28 18:02:00,2024-10-29 12:03:33.956808,Billing & Payments,CSR003
RQ00002868,CU002279,2024-12-02 13:29:00,2024-12-08 13:10:10.282424,Technical Support,CSR006
RQ00002869,CU001177,2024-02-04 03:01:00,2024-02-04 06:00:02.432202,Billing & Payments,CSR010
RQ00002870,CU000106,2024-03-28 11:07:00,2024-03-28 16:19:41.196286,Security & Fraud,CSR010
RQ00002871,CU000226,2024-10-26 09:53:00,2024-10-29 05:13:36.585560,Technical Support,CSR009
RQ00002872,CU000431,2024-04-28 12:52:00,2024-04-28 17:55:34.080672,Security & Fraud,CSR007
RQ00002873,CU002261,2024-01-28 03:09:00,2024-01-28 03:42:15.310307,Service & Account Management,CSR014
RQ00002874,CU002042,2024-06-03 12:20:00,2024-06-03 16:33:46.796456,Service & Account Management,CSR010
RQ00002875,CU002361,2024-07-03 08:15:00,2024-07-03 09:44:16.419962,General Inquiry,CSR013
RQ00002876,CU000418,2024-01-26 07:23:00,2024-01-26 23:43:24.603294,Billing & Payments,CSR012
RQ00002877,CU002057,2024-11-03 13:38:00,2024-11-05 13:57:47.652235,Technical Support,CSR001
RQ00002878,CU000989,2024-11-28 09:37:00,2024-11-28 14:25:01.169514,Service & Account Management,CSR004
RQ00002879,CU001832,2024-08-18 07:46:00,2024-08-18 08:47:49.409863,Service & Account Management,CSR015
RQ00002880,CU000845,2024-09-24 02:55:00,2024-09-24 04:21:32.588676,General Inquiry,CSR004
RQ00002881,CU000208,2024-05-27 06:54:00,2024-05-27 07:25:59.415519,Service & Account Management,CSR011
RQ00002882,CU000701,2024-06-06 20:11:00,2024-06-06 21:47:16.970965,Service & Account Management,CSR004
RQ00002883,CU001896,2024-09-13 05:41:00,2024-09-13 10:17:56.676406,Service & Account Management,CSR013
RQ00002884,CU001312,2024-05-10 19:29:00,2024-05-11 00:34:32.266958,Service & Account Management,CSR008
RQ00002885,CU000996,2024-02-25 14:13:00,2024-02-25 16:06:42.785316,Service & Account Management,CSR005
